customer_id,month,segment,ad_exposure,conversion_lift,optimal_number_of_ads
DPCXTBBJXYA,2019-12-01,Segment 5,1,0.02313266694545746,1
DDBWKXJRGJO,2019-01-01,Segment 2,0,0,0
BGDLHSDRHEB,2019-08-01,Segment 4,7,0.022084876894950867,6
DUIGDHYGUMH,2019-02-01,Segment 2,0,0,0
WKLRUBKGJVB,2019-09-01,Segment 3,3,-0.014558285474777222,6
FYJNTLCCITC,2019-04-01,Segment 3,0,0,0
ZJADELBFZSI,2019-02-01,Segment 2,0,0,0
GZENWEDSSUL,2019-06-01,Segment 5,0,0,0
HDGCTBMGGBB,2019-08-01,Segment 4,0,0,0
RGNAGDBUZTH,2019-07-01,Segment 2,0,0,0
TJDEFESFWZV,2019-11-01,Segment 3,5,0.012029379606246948,10
ESSMFOTWWIE,2019-07-01,Segment 2,0,0,0
CXZMVPCCDBJ,2019-10-01,Segment 3,3,0.023555561900138855,6
WJKVSHHZJDD,2019-07-01,Segment 1,0,0,0
WTUDRYXBVKI,2019-03-01,Segment 3,1,0.09059074521064758,1
IJFIGLGPMCZ,2019-02-01,Segment 3,1,0.08451329171657562,0
NZWDREHDKQH,2019-12-01,Segment 3,1,-0.016125336289405823,0
VIPOWUGWIUC,2019-11-01,Segment 2,0,0,0
MQFDRQVEKXO,2019-10-01,Segment 2,0,0,0
OWYDBFRXQKK,2019-08-01,Segment 2,4,0.059692591428756714,3
TBLEPVVAZYC,2019-11-01,Segment 2,0,0,0
BTZLFAQGRLB,2019-02-01,Segment 3,4,0.035089582204818726,1
TFKXCCYDCXE,2019-04-01,Segment 1,0,0,0
OGCRDOMYFPP,2019-10-01,Segment 3,1,0.052609995007514954,1
LQMNJIZQKHN,2019-11-01,Segment 3,0,0,0
OERAELLCABW,2019-05-01,Segment 1,1,0.04413187503814697,2
XVQODRSSAGA,2019-06-01,Segment 3,3,0.14660973101854324,0
TWKPFUUELVC,2019-01-01,Segment 2,2,0.01974436640739441,1
TVWRCYWUJLM,2019-03-01,Segment 3,1,0.09672893583774567,0
VNZGFCHLFOP,2019-03-01,Segment 3,1,0.018118247389793396,0
VRINGTYDKRP,2019-12-01,Segment 5,3,0.06347061693668365,2
SVLXCEGANME,2019-11-01,Segment 2,0,0,0
IADGXRDRPBL,2019-06-01,Segment 1,0,0,0
NKYEKRPOSCM,2019-03-01,Segment 3,4,0.020473316311836243,8
WFVTRATNKNZ,2019-08-01,Segment 3,3,0.03238476812839508,2
HPLHGTHJIMC,2019-12-01,Segment 2,0,0,0
JYMUFVJBJIX,2019-10-01,Segment 2,0,0,0
XTAJBKDUBBA,2019-01-01,Segment 3,0,0,0
IPXSZETWPHW,2019-02-01,Segment 2,0,0,0
JCJJEOJNRIT,2019-08-01,Segment 2,0,0,0
FXYDTLUIPRV,2019-04-01,Segment 2,0,0,0
VMGDZLFSHCJ,2019-06-01,Segment 2,0,0,0
ROONXGNJIUE,2019-04-01,Segment 2,0,0,0
GVUBRQBSCDT,2019-06-01,Segment 2,0,0,0
PTHZQOXPHTR,2019-02-01,Segment 2,0,0,0
SDKEIMFEYDP,2019-01-01,Segment 3,1,0.005142927169799805,0
QWBINBWKDTD,2019-01-01,Segment 3,3,0.06895521283149719,2
GTCOQQSCFJM,2019-05-01,Segment 2,0,0,0
SXAVXDLIINJ,2019-04-01,Segment 2,0,0,0
IWMOKMRXGYV,2019-04-01,Segment 2,0,0,0
AGODNKUJJWG,2019-01-01,Segment 5,0,0,0
BFVYRMACJIW,2019-03-01,Segment 2,0,0,0
FEUJOYIJDUI,2019-05-01,Segment 4,4,0.020680665969848633,2
SDGVNJHEQZS,2019-01-01,Segment 2,0,0,0
URQNTXSXRKL,2019-07-01,Segment 4,1,0.06454339623451233,1
ASYWGRACAZH,2019-12-01,Segment 2,0,0,0
SHDNLRNXNFY,2019-04-01,Segment 5,0,0,0
AFBDSBCHZMU,2019-11-01,Segment 3,5,-0.0010763704776763916,5
DBEWOVHPRTD,2019-02-01,Segment 2,0,0,0
MMMCVHUYOQR,2019-09-01,Segment 1,0,0,0
QBSNVRZURMM,2019-03-01,Segment 3,4,0.008096352219581604,3
WRCJZBUFANX,2019-09-01,Segment 2,0,0,0
BIWFRBWDHOX,2019-04-01,Segment 2,1,0.09570766985416412,1
ARTBOMHYDKI,2019-08-01,Segment 2,0,0,0
UVBXXLJCGHT,2019-12-01,Segment 3,0,0,0
SMYCFFDNJZK,2019-06-01,Segment 2,1,0.022927865386009216,2
RVSBSGVXDYZ,2019-03-01,Segment 2,4,0.10832853615283966,2
BAVYKXRBUOC,2019-09-01,Segment 5,0,0,0
BEBNRQFNTUU,2019-09-01,Segment 2,0,0,0
XBOZMKIUMEW,2019-10-01,Segment 2,0,0,0
RYKKVNNPWTH,2019-11-01,Segment 3,2,0.024689897894859314,3
FDDZGHFSQXY,2019-01-01,Segment 2,1,0.04294246435165405,3
VKPNKBGDBUC,2019-07-01,Segment 2,1,0.05622190982103348,0
XKIWUTTSHSK,2019-05-01,Segment 2,0,0,0
LUVOPYHLAPD,2019-04-01,Segment 2,2,0.07004862278699875,0
AOADXHUZYGC,2019-08-01,Segment 3,1,-0.007847562432289124,1
IRRDPVRVTLE,2019-06-01,Segment 2,0,0,0
NLXQUEIFMJS,2019-01-01,Segment 2,0,0,0
PZMOEWEEMZS,2019-11-01,Segment 2,0,0,0
EKLHYBUCYFV,2019-05-01,Segment 3,0,0,0
BKZBSGIORVM,2019-08-01,Segment 2,0,0,0
HAOWZHDFPCQ,2019-02-01,Segment 1,0,0,0
WKQLSLMXQSH,2019-10-01,Segment 1,0,0,0
QAQWBVJZVDA,2019-05-01,Segment 2,1,0.05151869356632233,3
GETYTWRKJKA,2019-09-01,Segment 3,4,0.04718869924545288,7
ZELHFVCMBBV,2019-04-01,Segment 4,5,0.03885231167078018,3
UQPDIZLHVAE,2019-11-01,Segment 2,0,0,0
KXENMSLVIPZ,2019-03-01,Segment 4,0,0,0
ZMKPCRFQGIN,2019-07-01,Segment 2,0,0,0
PGLBLBRPXMA,2019-12-01,Segment 4,1,0.03524598479270935,1
FOWOIKDMNGO,2019-01-01,Segment 4,3,0.17348594218492508,2
WGLMKSXXVSF,2019-12-01,Segment 5,0,0,0
PCNHEQDGKTS,2019-02-01,Segment 2,0,0,0
BQDMZPPRRAN,2019-04-01,Segment 5,0,0,0
UZRGWLRAIOR,2019-09-01,Segment 1,0,0,0
DKWCZCGECSJ,2019-02-01,Segment 2,0,0,0
QMQSUTEAWZH,2019-06-01,Segment 2,3,0.1088099330663681,2
AOQJWIMQIHU,2019-11-01,Segment 4,0,0,0
LYJMGOHDGOE,2019-09-01,Segment 2,0,0,0
DVCVJBJFPBR,2019-05-01,Segment 2,0,0,0
YEPXEERHYSG,2019-05-01,Segment 2,0,0,0
NTOXUVYFEOE,2019-08-01,Segment 2,0,0,0
STEOIJAYWJJ,2019-07-01,Segment 3,3,0.006965354084968567,0
INIZZMRGGCE,2019-05-01,Segment 2,0,0,0
WRUQALHCJHT,2019-06-01,Segment 4,3,0.08326533436775208,2
KDINPWVQGKJ,2019-10-01,Segment 4,6,-0.026512831449508667,0
NIWSAHRQSHU,2019-12-01,Segment 5,1,0.04337085783481598,0
NOPGIJLZHWT,2019-04-01,Segment 1,2,0.008570268750190735,0
DGTUAVEGMQF,2019-06-01,Segment 3,0,0,0
KDWAORWVNZN,2019-05-01,Segment 2,5,0.19661302119493484,7
SSHVRYBBMPL,2019-12-01,Segment 3,0,0,0
JHOVORFRWPR,2019-10-01,Segment 2,3,0.07076133787631989,1
ONVOZXSMASG,2019-03-01,Segment 3,1,0.02005213499069214,1
SCXLBPKZCJS,2019-01-01,Segment 3,4,0.0369652658700943,6
QCCDBGZTKOI,2019-03-01,Segment 2,0,0,0
XBCAFTSPDWN,2019-05-01,Segment 3,0,0,0
AREJECZYFLR,2019-08-01,Segment 2,1,0.07051938027143478,0
SZUINQPSPJW,2019-11-01,Segment 3,3,0.10965436697006226,3
LURMGCLCUWW,2019-12-01,Segment 2,0,0,0
ZOXHFEKTGYN,2019-06-01,Segment 2,0,0,0
KGJWXAUFQIJ,2019-08-01,Segment 2,0,0,0
VDJICTOBMHL,2019-09-01,Segment 5,0,0,0
KJMYFFIOMAB,2019-08-01,Segment 2,0,0,0
TIUZQGRHTNN,2019-01-01,Segment 2,0,0,0
WTCNRPKQPIW,2019-05-01,Segment 5,5,0.010429143905639648,2
NJDHPRMTLGH,2019-11-01,Segment 3,0,0,0
HXMKMJFOEJP,2019-05-01,Segment 5,0,0,0
VVNGIGVFKTZ,2019-10-01,Segment 2,0,0,0
JKPXMUUZGTR,2019-02-01,Segment 2,0,0,0
XSBUURCQAMI,2019-02-01,Segment 2,0,0,0
FTAYZLLGTAZ,2019-02-01,Segment 2,0,0,0
PZPHFHJLIBB,2019-10-01,Segment 2,0,0,0
MOUSAYLWOTA,2019-10-01,Segment 2,0,0,0
RAUJVKMJPBK,2019-01-01,Segment 2,0,0,0
IXQXDBQCYAO,2019-01-01,Segment 2,0,0,0
YUJKWGLTIFC,2019-08-01,Segment 3,4,0.0074770450592041016,4
JDOQNXKZWDC,2019-05-01,Segment 2,0,0,0
XJBHYEOBOGV,2019-02-01,Segment 3,0,0,0
GKAQUTRZWBC,2019-03-01,Segment 3,2,0.008888214826583862,2
FNALPBXKFJJ,2019-01-01,Segment 4,0,0,0
SFGHHLUNOUA,2019-12-01,Segment 2,0,0,0
TJZLHGVNCIL,2019-04-01,Segment 2,0,0,0
HEYHIBOGHTX,2019-05-01,Segment 2,0,0,0
ZAWYXGFQOAZ,2019-02-01,Segment 2,0,0,0
JTRJWHIAUCH,2019-10-01,Segment 4,0,0,0
FRUYOCMBKCN,2019-04-01,Segment 3,6,0.016621261835098267,5
YSPQVQOICZT,2019-12-01,Segment 3,1,0.04382696747779846,2
JUDRBZYLFOW,2019-06-01,Segment 2,0,0,0
XIDPGFRUMYO,2019-02-01,Segment 3,3,0.018347427248954773,2
UOVJCQQADDV,2019-02-01,Segment 4,0,0,0
URBQTITFSLK,2019-08-01,Segment 2,0,0,0
XQXQSXZRVFU,2019-11-01,Segment 2,0,0,0
DHYQEXBVTLY,2019-08-01,Segment 4,4,0.012794077396392822,5
EEDTNEKEQAO,2019-11-01,Segment 3,4,0.005112111568450928,4
JJQUTHMRZSD,2019-11-01,Segment 2,0,0,0
NCYQANJOWUB,2019-11-01,Segment 3,3,0.03659774363040924,7
URGEVPSDFFA,2019-05-01,Segment 5,2,0.026532992720603943,2
VCOUXODELOT,2019-01-01,Segment 2,5,0.06191740185022354,7
GWGXYKXNJGS,2019-04-01,Segment 3,3,0.024273335933685303,2
ANHZVTTXAHL,2019-07-01,Segment 2,0,0,0
LRPGNLMQMKT,2019-02-01,Segment 3,4,0.031627997756004333,5
RPTRDYAPDIN,2019-07-01,Segment 3,1,0.008181169629096985,1
EKPJDQEIYCB,2019-12-01,Segment 3,0,0,0
PCRHPVQMZEU,2019-12-01,Segment 3,0,0,0
YYDOLPOJIIQ,2019-10-01,Segment 5,0,0,0
ZOXPICTETNO,2019-06-01,Segment 5,0,0,0
SQORCBQJJAV,2019-09-01,Segment 3,0,0,0
HUJDABNOPTJ,2019-10-01,Segment 2,0,0,0
JIGFMQGHQJW,2019-06-01,Segment 3,2,0.03924648463726044,3
GCBCEEQFEEO,2019-11-01,Segment 3,0,0,0
DWUHFPTZWQP,2019-08-01,Segment 1,0,0,0
PQSVONSEZWT,2019-04-01,Segment 2,3,0.01401527225971222,3
GQTDLDTPVFN,2019-11-01,Segment 4,0,0,0
CYJCUARELYO,2019-09-01,Segment 3,1,0.042633384466171265,1
WUYKSMFDXBT,2019-07-01,Segment 5,4,0.03134578466415405,2
UGWUEGDXYIF,2019-06-01,Segment 2,6,0.02052263915538788,5
QHKBNPYLDYV,2019-06-01,Segment 4,2,0.019589662551879883,0
DJYVZTRNPBH,2019-11-01,Segment 2,0,0,0
IOCHAZZPFYO,2019-06-01,Segment 2,2,0.04794330149888992,1
VNPQEJIOZLK,2019-06-01,Segment 2,0,0,0
XLNGOWVVFWL,2019-12-01,Segment 2,2,0.07671889662742615,3
TNXIKUKBOKO,2019-04-01,Segment 2,0,0,0
XATNTRDJMOH,2019-02-01,Segment 2,0,0,0
PMEXFMAIOZY,2019-04-01,Segment 5,5,0.06759533286094666,0
WZPSXIKCOXR,2019-03-01,Segment 2,4,0.05187925696372986,9
AOQCOXWSUAK,2019-05-01,Segment 2,0,0,0
PYABMHMINVH,2019-03-01,Segment 2,0,0,0
YMAMHOAGKXQ,2019-09-01,Segment 2,0,0,0
LZGJWYDBYYB,2019-01-01,Segment 3,1,0.08298434317111969,2
VELHDEABWSB,2019-12-01,Segment 2,3,0.1180858463048935,4
AHMUUQDWSEH,2019-02-01,Segment 3,1,0.04462660104036331,2
BWIIIUXYOTN,2019-10-01,Segment 2,0,0,0
BQQCOTWOJFL,2019-08-01,Segment 2,0,0,0
MWQGQCLPBMF,2019-01-01,Segment 2,0,0,0
NFIWRMUANDA,2019-10-01,Segment 2,0,0,0
PQNUTKKYUNW,2019-08-01,Segment 1,0,0,0
ZYTZFEVRHOZ,2019-02-01,Segment 2,0,0,0
MSYUNDUJSTU,2019-04-01,Segment 3,3,0.018439963459968567,3
WKXCGKTNMWZ,2019-11-01,Segment 3,5,0.02331644296646118,6
KTRARUTLAEA,2019-08-01,Segment 2,0,0,0
CLVXZMNKHWW,2019-08-01,Segment 3,0,0,0
JXGMFIITAYF,2019-09-01,Segment 2,0,0,0
TJKLHGZVXDH,2019-09-01,Segment 5,5,0.034378781914711,2
INGLZWVCEMS,2019-07-01,Segment 3,7,0.005805104970932007,8
UDVDMIYBDNQ,2019-04-01,Segment 3,0,0,0
UZBCOQWLAJR,2019-04-01,Segment 5,4,0.019137829542160034,2
KQPMTUFDHFN,2019-12-01,Segment 2,0,0,0
UIIAZCVWSKB,2019-09-01,Segment 2,0,0,0
SPZPMSQMPTX,2019-06-01,Segment 2,0,0,0
AHNEYWDHDHF,2019-06-01,Segment 2,3,0.05355851352214813,1
DGAEDJZLRCP,2019-09-01,Segment 3,0,0,0
MYOIWNQYSZQ,2019-10-01,Segment 5,5,0.0015645474195480347,3
ZQIRQRDJPRM,2019-01-01,Segment 4,0,0,0
BZXVVJSZCNA,2019-04-01,Segment 5,0,0,0
FVHJLQKXRWM,2019-05-01,Segment 3,6,0.02491919696331024,5
TBZEETZHQUR,2019-01-01,Segment 3,0,0,0
GOCAZPMHFMK,2019-03-01,Segment 2,0,0,0
EBGERTUZPYB,2019-08-01,Segment 5,0,0,0
TWCVBQLSRVA,2019-03-01,Segment 2,0,0,0
BEKYTOSWWQU,2019-03-01,Segment 5,0,0,0
ZMIJVRDTODL,2019-09-01,Segment 2,0,0,0
NCAZIOQPRAQ,2019-12-01,Segment 3,0,0,0
AQTPMEADZQM,2019-12-01,Segment 3,1,0.01849205791950226,1
RINTHSVSCDV,2019-11-01,Segment 1,0,0,0
LJPOUWHTOVR,2019-01-01,Segment 2,0,0,0
LLHVBYLMBMQ,2019-11-01,Segment 2,0,0,0
PNNQWVGFIBC,2019-08-01,Segment 3,0,0,0
ALVOMVNMZOZ,2019-02-01,Segment 5,0,0,0
LWFSIXVFBRZ,2019-06-01,Segment 3,2,0.026448890566825867,3
IAVIPOIUPXB,2019-03-01,Segment 3,1,0.07740072906017303,1
GRSTTXJWLMP,2019-08-01,Segment 2,0,0,0
NGWABAPCBIB,2019-06-01,Segment 5,3,0.06079147756099701,6
SCDWKILPYOK,2019-01-01,Segment 2,0,0,0
QOORHXMJQXT,2019-01-01,Segment 3,5,0.05182290077209473,4
UDRWYQCEHHH,2019-10-01,Segment 2,1,0.038804128766059875,0
BCZTGDGZQGK,2019-10-01,Segment 2,0,0,0
EQIAJLKEXXS,2019-08-01,Segment 1,4,0.02677065134048462,1
KDUYWGEBFEZ,2019-01-01,Segment 2,0,0,0
YOHBKFWKMMO,2019-04-01,Segment 3,5,0.08949759602546692,4
YXFTDHUDMED,2019-08-01,Segment 2,0,0,0
RUTTNMYOGDW,2019-09-01,Segment 5,5,0.041792452335357666,5
BSFBIXHFLHF,2019-08-01,Segment 2,0,0,0
HCMFNDVMRYV,2019-02-01,Segment 5,0,0,0
QGBSRYXLGZJ,2019-12-01,Segment 1,0,0,0
HYGTORGXRRT,2019-06-01,Segment 3,9,0.008776932954788208,5
TFQOSNSQRTQ,2019-09-01,Segment 2,0,0,0
EWIEDONLGQG,2019-09-01,Segment 3,7,-0.010068953037261963,11
KLACBJGLLJD,2019-09-01,Segment 2,0,0,0
TITNDKJXVIA,2019-06-01,Segment 2,0,0,0
LZQVOCRJBQC,2019-09-01,Segment 3,2,-0.038643985986709595,3
QRRQYGAOSKU,2019-01-01,Segment 5,2,0.042827218770980835,2
LADTZYCHTHA,2019-03-01,Segment 2,0,0,0
JHIDKPBDGIM,2019-05-01,Segment 1,0,0,0
ZGLJHOEMRIV,2019-09-01,Segment 2,2,0.048473507165908813,6
DVWZGGCPLOW,2019-10-01,Segment 3,2,-0.010286808013916016,4
RORCDPBJCHU,2019-05-01,Segment 2,0,0,0
LLDPTFOHSHL,2019-05-01,Segment 2,0,0,0
CLPQWYWSSRC,2019-11-01,Segment 1,0,0,0
WDTUVRFOEZJ,2019-05-01,Segment 2,2,0.10887162387371063,0
NDMVLCBQFMB,2019-09-01,Segment 2,5,0.05598293989896774,9
JGHTLIYFOKE,2019-08-01,Segment 2,0,0,0
DLLENXBPSKS,2019-02-01,Segment 3,0,0,0
TUOMLXIWNZS,2019-11-01,Segment 2,0,0,0
MWXOWEHHNUL,2019-07-01,Segment 3,5,-0.0014613419771194458,8
CSFORTTXUXG,2019-12-01,Segment 2,0,0,0
IQARNOBUKSH,2019-07-01,Segment 2,0,0,0
YGEOXNFRVJD,2019-05-01,Segment 2,0,0,0
PZPLYIADNCX,2019-02-01,Segment 3,3,-5.403459072113037e-4,2
EDNDCHZEIUP,2019-12-01,Segment 2,2,0.08358708769083023,4
MVMGJCICLBV,2019-02-01,Segment 3,7,0.04517585039138794,8
RATSCTXWQUB,2019-12-01,Segment 5,0,0,0
AXLHVFPOGYN,2019-12-01,Segment 2,0,0,0
QWWQZCCVEQC,2019-08-01,Segment 2,0,0,0
ZMQEOASAZSG,2019-02-01,Segment 5,0,0,0
ZNAZOYLYABA,2019-08-01,Segment 2,6,0.10718873888254166,7
MKIBHBTPPYD,2019-08-01,Segment 2,1,0.02353561669588089,2
VWVFGSNWJTO,2019-01-01,Segment 2,0,0,0
ESRRUWCSJRQ,2019-07-01,Segment 3,0,0,0
BCBXFDVYWIY,2019-08-01,Segment 2,2,0.062276870012283325,6
GTNCZZFFLIW,2019-05-01,Segment 5,7,0.08268167078495026,5
KRIDMUOPZBS,2019-06-01,Segment 2,0,0,0
XIQGSSWJOZW,2019-05-01,Segment 2,0,0,0
PBYGCHHOALP,2019-10-01,Segment 2,0,0,0
XQQXLFGPCKW,2019-01-01,Segment 3,0,0,0
BBONVCQSWLZ,2019-03-01,Segment 4,0,0,0
PCDLOQUIYXA,2019-10-01,Segment 3,5,0.02744188904762268,6
QOFKHCDMOJS,2019-06-01,Segment 3,0,0,0
RTBMDLIKSYY,2019-02-01,Segment 3,0,0,0
YFJUYDDSYPM,2019-11-01,Segment 2,0,0,0
VUNRUMPKZXJ,2019-11-01,Segment 4,0,0,0
CPYKKPGMOUZ,2019-02-01,Segment 2,0,0,0
JNZILPBUCPS,2019-06-01,Segment 2,0,0,0
QRFJHWIJPAX,2019-08-01,Segment 2,0,0,0
UQBXHYMSCMN,2019-11-01,Segment 2,0,0,0
FHASYOBMFYN,2019-11-01,Segment 2,0,0,0
DXSGKMPUWDN,2019-04-01,Segment 3,4,-0.0036456137895584106,6
YFKVWGJFVRI,2019-06-01,Segment 3,8,0.023044630885124207,10
ACQYMOSFNDX,2019-06-01,Segment 2,0,0,0
WWEAKOQIIFD,2019-10-01,Segment 4,0,0,0
FWXAUTJMFUW,2019-06-01,Segment 4,0,0,0
YMFGSDAGTJU,2019-11-01,Segment 2,0,0,0
XXZZXDSKSOT,2019-12-01,Segment 1,0,0,0
IMCCBPQENKC,2019-10-01,Segment 5,2,0.035152241587638855,0
DVCQWSWQAZO,2019-04-01,Segment 3,1,0.008585572242736816,1
HZQRSJFBPZS,2019-07-01,Segment 2,0,0,0
YXZFLKPVKEW,2019-03-01,Segment 3,2,0.06308139115571976,2
UFMYFJUULVE,2019-07-01,Segment 4,0,0,0
SUVYWYPDRTI,2019-06-01,Segment 2,5,0.06374222040176392,6
RODIPFJEEMU,2019-06-01,Segment 2,0,0,0
DDIUGREWAIO,2019-01-01,Segment 2,0,0,0
YBWPFJCYMOC,2019-12-01,Segment 3,0,0,0
QVVIXXXVZUM,2019-08-01,Segment 3,2,0.019777297973632812,3
ZZTXCPTRUXL,2019-02-01,Segment 5,0,0,0
FOEAXDUPZCK,2019-08-01,Segment 1,0,0,0
EMUGVWPGXYJ,2019-03-01,Segment 2,0,0,0
CJGBUPGIWFR,2019-09-01,Segment 3,0,0,0
WQLJJYTOPQM,2019-08-01,Segment 3,0,0,0
LYHUGUODDKC,2019-01-01,Segment 3,0,0,0
YVRBWJNOVRO,2019-11-01,Segment 5,3,0.010088726878166199,1
SOLYMTCBBDX,2019-07-01,Segment 3,3,-0.002398669719696045,3
QSRUNEBVSNV,2019-09-01,Segment 2,0,0,0
HQUQFZBSNIL,2019-01-01,Segment 2,0,0,0
VTRDXUQBVLV,2019-02-01,Segment 2,0,0,0
FANUZVKRZSC,2019-02-01,Segment 4,3,0.0721307098865509,5
IOBKOZLPSES,2019-12-01,Segment 2,0,0,0
DLDZHLWYVKF,2019-11-01,Segment 4,1,0.010065332055091858,1
KPJLVCZJCGN,2019-08-01,Segment 3,3,6.776303052902222e-4,4
KEXRKRHOHDZ,2019-10-01,Segment 3,4,0.01791246235370636,7
HADPLACQSLA,2019-02-01,Segment 2,0,0,0
UXXZARLWPOS,2019-09-01,Segment 2,0,0,0
GKTMVKAZUMV,2019-06-01,Segment 3,0,0,0
LLQQLCZKEBL,2019-04-01,Segment 2,0,0,0
YEAFFHDKYCS,2019-03-01,Segment 2,0,0,0
IOYJDIUKRQD,2019-06-01,Segment 2,0,0,0
GMRGPJEZWQF,2019-04-01,Segment 2,0,0,0
SMXUHVQQBFG,2019-02-01,Segment 2,0,0,0
VAJCYICVCRJ,2019-05-01,Segment 3,13,0.02145780622959137,17
CGMVEHKGIKK,2019-01-01,Segment 2,4,0.01280762255191803,5
KHWWKPVPSLB,2019-10-01,Segment 3,0,0,0
DVJNLWJAKBJ,2019-07-01,Segment 2,0,0,0
CHHJIZGXJRL,2019-02-01,Segment 2,7,0.1313222274184227,6
XARTJGIZNBK,2019-01-01,Segment 3,0,0,0
QWQVZPVCBJV,2019-05-01,Segment 2,0,0,0
NNWLBAIKHDS,2019-06-01,Segment 5,7,0.04111611843109131,3
OBFHDZJOIOT,2019-12-01,Segment 4,3,0.042755529284477234,0
TBFNFALCSIE,2019-08-01,Segment 4,0,0,0
IGTBFEGSMCX,2019-07-01,Segment 3,0,0,0
VIOIFVEIODY,2019-01-01,Segment 2,0,0,0
YKAVCSRYAOG,2019-09-01,Segment 2,0,0,0
TQXRIAMBGDI,2019-04-01,Segment 3,0,0,0
NHNIVWOCSZQ,2019-05-01,Segment 1,0,0,0
BEZMMISMYAH,2019-05-01,Segment 3,0,0,0
XDQAVJCBQPT,2019-11-01,Segment 3,1,0.06607834994792938,1
PXQKTVHDSEP,2019-07-01,Segment 2,0,0,0
FCRUJVUMAAL,2019-04-01,Segment 3,0,0,0
BIAHREBYEER,2019-01-01,Segment 5,5,0.022715911269187927,2
MKCJCQUAYDZ,2019-08-01,Segment 2,1,0.05376148223876953,2
YEAHLYJPSAT,2019-07-01,Segment 2,3,0.06872150301933289,1
QCTGDXBLFAV,2019-04-01,Segment 2,0,0,0
LAWYWYIGWFE,2019-04-01,Segment 2,0,0,0
KRXCXBLBECX,2019-05-01,Segment 2,1,0.005112320184707642,1
WSHBFKORGXA,2019-04-01,Segment 3,1,0.07564307749271393,0
DXCEPCFWFSW,2019-04-01,Segment 2,7,0.024134263396263123,6
HVWUPZFCCUC,2019-08-01,Segment 2,0,0,0
DWDYSPWQJHY,2019-04-01,Segment 2,0,0,0
UARXSLNYLKB,2019-07-01,Segment 2,0,0,0
GCOUCHMXWRL,2019-03-01,Segment 2,0,0,0
KMWLGZGQBNE,2019-12-01,Segment 3,6,0.00804641842842102,5
SUEJPQHWMWA,2019-03-01,Segment 2,0,0,0
RUXYKHVHEOP,2019-05-01,Segment 4,0,0,0
AVMUTHAQWNE,2019-05-01,Segment 1,0,0,0
NPPUIBWPKOA,2019-01-01,Segment 2,0,0,0
ACUILFUQSKK,2019-12-01,Segment 2,0,0,0
ENWFVLYSCDB,2019-09-01,Segment 3,1,0.05491118133068085,2
TOJRJVXTPCC,2019-07-01,Segment 2,0,0,0
IWQTKBZGKVA,2019-05-01,Segment 5,0,0,0
SUGFUUHOXGT,2019-12-01,Segment 3,5,0.10813811421394348,7
QATMPRVEPQK,2019-01-01,Segment 2,0,0,0
JENYOLLKOJV,2019-08-01,Segment 3,8,0.062391117215156555,10
OIIPFVCUZGP,2019-04-01,Segment 4,0,0,0
JYMLIPQGJVP,2019-03-01,Segment 3,3,0.05885562300682068,4
ZEDVGBBJMFX,2019-08-01,Segment 2,0,0,0
BNMCGZMYJPI,2019-09-01,Segment 2,0,0,0
WMWDAKBXGYV,2019-09-01,Segment 2,0,0,0
XLSLTSVIORE,2019-07-01,Segment 5,0,0,0
QEKVAEIQQQS,2019-11-01,Segment 2,0,0,0
IIVTOZHTRXW,2019-01-01,Segment 2,0,0,0
AHXEMHWKFWY,2019-07-01,Segment 2,0,0,0
XFJOYHHGPIE,2019-02-01,Segment 3,2,0.048091620206832886,2
AJIEHGFYQMV,2019-03-01,Segment 4,0,0,0
WGAISZGZIGK,2019-12-01,Segment 2,0,0,0
AHFNJBEISYX,2019-09-01,Segment 2,0,0,0
VSTPLWJXRNC,2019-03-01,Segment 2,0,0,0
OTBHVVQWCXL,2019-08-01,Segment 2,0,0,0
XMYOSHRNVDT,2019-08-01,Segment 2,0,0,0
JBKDCQYAYLO,2019-10-01,Segment 2,0,0,0
KYWQMGPCLQC,2019-11-01,Segment 2,0,0,0
ZJMDYLFAWCT,2019-03-01,Segment 2,0,0,0
VFLPSSHDPXB,2019-12-01,Segment 2,0,0,0
GTAAMSNFEVF,2019-01-01,Segment 2,0,0,0
PSQSVSWUWAA,2019-08-01,Segment 3,1,-0.0017426609992980957,0
XBCGIUROGTI,2019-10-01,Segment 2,0,0,0
XJSKDTIWTLX,2019-10-01,Segment 3,3,-0.038221895694732666,5
YEAHLYJPSAT,2019-04-01,Segment 2,3,0.06929658353328705,4
BFOZGNYXHUF,2019-07-01,Segment 3,0,0,0
NIIYWMWVVBA,2019-02-01,Segment 3,9,0.0948181226849556,14
BZITZGQCEHS,2019-09-01,Segment 2,3,0.029483407735824585,2
ZCDEPAPZPVZ,2019-01-01,Segment 2,2,0.11949679255485535,1
PFKDPVRNFLO,2019-03-01,Segment 3,0,0,0
JEFMYQSNGDN,2019-09-01,Segment 2,0,0,0
IPIBRWYLAOQ,2019-03-01,Segment 2,0,0,0
CBJOGNXEJVZ,2019-08-01,Segment 3,1,-0.015980258584022522,2
OFPMDYBUSTT,2019-12-01,Segment 5,2,-0.01062081754207611,0
RGUIRSZPKRS,2019-07-01,Segment 2,0,0,0
UYOPNGJXIYA,2019-10-01,Segment 2,2,-0.0048172324895858765,1
LYRXKYCNRRY,2019-12-01,Segment 2,0,0,0
FUSJHNQUKAB,2019-02-01,Segment 4,2,0.028655774891376495,3
